country_code,country,year,indicator_code,indicator,theme,unit,value,source
DZA,Algeria,2016,FP.CPI.TOTL.ZG,Inflation,Prices,%,6.3977,World Bank WDI
DZA,Algeria,2017,FP.CPI.TOTL.ZG,Inflation,Prices,%,5.5911,World Bank WDI
DZA,Algeria,2018,FP.CPI.TOTL.ZG,Inflation,Prices,%,4.27,World Bank WDI
DZA,Algeria,2019,FP.CPI.TOTL.ZG,Inflation,Prices,%,1.9518,World Bank WDI
DZA,Algeria,2020,FP.CPI.TOTL.ZG,Inflation,Prices,%,2.4151,World Bank WDI
DZA,Algeria,2021,FP.CPI.TOTL.ZG,Inflation,Prices,%,7.2261,World Bank WDI
DZA,Algeria,2022,FP.CPI.TOTL.ZG,Inflation,Prices,%,9.2655,World Bank WDI
DZA,Algeria,2023,FP.CPI.TOTL.ZG,Inflation,Prices,%,9.3222,World Bank WDI
DZA,Algeria,2024,FP.CPI.TOTL.ZG,Inflation,Prices,%,4.0461,World Bank WDI
DZA,Algeria,2025,FP.CPI.TOTL.ZG,Inflation,Prices,%,1.4184,World Bank WDI
EGY,"Egypt, Arab Rep.",1990,FP.CPI.TOTL.ZG,Inflation,Prices,%,16.7564,World Bank WDI
EGY,"Egypt, Arab Rep.",1991,FP.CPI.TOTL.ZG,Inflation,Prices,%,19.7485,World Bank WDI
EGY,"Egypt, Arab Rep.",1992,FP.CPI.TOTL.ZG,Inflation,Prices,%,13.6374,World Bank WDI
EGY,"Egypt, Arab Rep.",1993,FP.CPI.TOTL.ZG,Inflation,Prices,%,12.0898,World Bank WDI
EGY,"Egypt, Arab Rep.",1994,FP.CPI.TOTL.ZG,Inflation,Prices,%,8.1542,World Bank WDI
EGY,"Egypt, Arab Rep.",1995,FP.CPI.TOTL.ZG,Inflation,Prices,%,15.7422,World Bank WDI
EGY,"Egypt, Arab Rep.",1996,FP.CPI.TOTL.ZG,Inflation,Prices,%,7.1871,World Bank WDI
EGY,"Egypt, Arab Rep.",1997,FP.CPI.TOTL.ZG,Inflation,Prices,%,4.6256,World Bank WDI
EGY,"Egypt, Arab Rep.",1998,FP.CPI.TOTL.ZG,Inflation,Prices,%,3.8726,World Bank WDI
EGY,"Egypt, Arab Rep.",1999,FP.CPI.TOTL.ZG,Inflation,Prices,%,3.0795,World Bank WDI
EGY,"Egypt, Arab Rep.",2000,FP.CPI.TOTL.ZG,Inflation,Prices,%,2.6838,World Bank WDI
EGY,"Egypt, Arab Rep.",2001,FP.CPI.TOTL.ZG,Inflation,Prices,%,2.2698,World Bank WDI
EGY,"Egypt, Arab Rep.",2002,FP.CPI.TOTL.ZG,Inflation,Prices,%,2.7372,World Bank WDI
EGY,"Egypt, Arab Rep.",2003,FP.CPI.TOTL.ZG,Inflation,Prices,%,4.5078,World Bank WDI
EGY,"Egypt, Arab Rep.",2004,FP.CPI.TOTL.ZG,Inflation,Prices,%,11.2706,World Bank WDI
EGY,"Egypt, Arab Rep.",2005,FP.CPI.TOTL.ZG,Inflation,Prices,%,4.8694,World Bank WDI
EGY,"Egypt, Arab Rep.",2006,FP.CPI.TOTL.ZG,Inflation,Prices,%,7.6445,World Bank WDI
EGY,"Egypt, Arab Rep.",2007,FP.CPI.TOTL.ZG,Inflation,Prices,%,9.319,World Bank WDI
EGY,"Egypt, Arab Rep.",2008,FP.CPI.TOTL.ZG,Inflation,Prices,%,18.3168,World Bank WDI
EGY,"Egypt, Arab Rep.",2009,FP.CPI.TOTL.ZG,Inflation,Prices,%,11.7635,World Bank WDI
EGY,"Egypt, Arab Rep.",2010,FP.CPI.TOTL.ZG,Inflation,Prices,%,11.2652,World Bank WDI
EGY,"Egypt, Arab Rep.",2011,FP.CPI.TOTL.ZG,Inflation,Prices,%,10.0649,World Bank WDI
EGY,"Egypt, Arab Rep.",2012,FP.CPI.TOTL.ZG,Inflation,Prices,%,7.1117,World Bank WDI
EGY,"Egypt, Arab Rep.",2013,FP.CPI.TOTL.ZG,Inflation,Prices,%,9.4697,World Bank WDI
EGY,"Egypt, Arab Rep.",2014,FP.CPI.TOTL.ZG,Inflation,Prices,%,10.0702,World Bank WDI
EGY,"Egypt, Arab Rep.",2015,FP.CPI.TOTL.ZG,Inflation,Prices,%,10.3705,World Bank WDI
EGY,"Egypt, Arab Rep.",2016,FP.CPI.TOTL.ZG,Inflation,Prices,%,13.8136,World Bank WDI
EGY,"Egypt, Arab Rep.",2017,FP.CPI.TOTL.ZG,Inflation,Prices,%,29.5066,World Bank WDI
EGY,"Egypt, Arab Rep.",2018,FP.CPI.TOTL.ZG,Inflation,Prices,%,14.4015,World Bank WDI
EGY,"Egypt, Arab Rep.",2019,FP.CPI.TOTL.ZG,Inflation,Prices,%,9.1528,World Bank WDI
EGY,"Egypt, Arab Rep.",2020,FP.CPI.TOTL.ZG,Inflation,Prices,%,5.0449,World Bank WDI
EGY,"Egypt, Arab Rep.",2021,FP.CPI.TOTL.ZG,Inflation,Prices,%,5.214,World Bank WDI
EGY,"Egypt, Arab Rep.",2022,FP.CPI.TOTL.ZG,Inflation,Prices,%,13.8957,World Bank WDI
EGY,"Egypt, Arab Rep.",2023,FP.CPI.TOTL.ZG,Inflation,Prices,%,33.8848,World Bank WDI
EGY,"Egypt, Arab Rep.",2024,FP.CPI.TOTL.ZG,Inflation,Prices,%,28.2706,World Bank WDI
EGY,"Egypt, Arab Rep.",2025,FP.CPI.TOTL.ZG,Inflation,Prices,%,14.0735,World Bank WDI
JOR,Jordan,1990,FP.CPI.TOTL.ZG,Inflation,Prices,%,16.1921,World Bank WDI
JOR,Jordan,1991,FP.CPI.TOTL.ZG,Inflation,Prices,%,8.1555,World Bank WDI
JOR,Jordan,1992,FP.CPI.TOTL.ZG,Inflation,Prices,%,3.9958,World Bank WDI
JOR,Jordan,1993,FP.CPI.TOTL.ZG,Inflation,Prices,%,3.3167,World Bank WDI
JOR,Jordan,1994,FP.CPI.TOTL.ZG,Inflation,Prices,%,3.5167,World Bank WDI
JOR,Jordan,1995,FP.CPI.TOTL.ZG,Inflation,Prices,%,2.3531,World Bank WDI
JOR,Jordan,1996,FP.CPI.TOTL.ZG,Inflation,Prices,%,6.5012,World Bank WDI
JOR,Jordan,1997,FP.CPI.TOTL.ZG,Inflation,Prices,%,3.0379,World Bank WDI
JOR,Jordan,1998,FP.CPI.TOTL.ZG,Inflation,Prices,%,3.0917,World Bank WDI
JOR,Jordan,1999,FP.CPI.TOTL.ZG,Inflation,Prices,%,0.6063,World Bank WDI
JOR,Jordan,2000,FP.CPI.TOTL.ZG,Inflation,Prices,%,0.6669,World Bank WDI
JOR,Jordan,2001,FP.CPI.TOTL.ZG,Inflation,Prices,%,1.7722,World Bank WDI
JOR,Jordan,2002,FP.CPI.TOTL.ZG,Inflation,Prices,%,1.833,World Bank WDI
JOR,Jordan,2003,FP.CPI.TOTL.ZG,Inflation,Prices,%,1.63,World Bank WDI
JOR,Jordan,2004,FP.CPI.TOTL.ZG,Inflation,Prices,%,3.3619,World Bank WDI
JOR,Jordan,2005,FP.CPI.TOTL.ZG,Inflation,Prices,%,3.4937,World Bank WDI
JOR,Jordan,2006,FP.CPI.TOTL.ZG,Inflation,Prices,%,6.2517,World Bank WDI
JOR,Jordan,2007,FP.CPI.TOTL.ZG,Inflation,Prices,%,4.7439,World Bank WDI
JOR,Jordan,2008,FP.CPI.TOTL.ZG,Inflation,Prices,%,13.9712,World Bank WDI
JOR,Jordan,2009,FP.CPI.TOTL.ZG,Inflation,Prices,%,-0.7391,World Bank WDI
JOR,Jordan,2010,FP.CPI.TOTL.ZG,Inflation,Prices,%,4.8455,World Bank WDI
JOR,Jordan,2011,FP.CPI.TOTL.ZG,Inflation,Prices,%,4.1624,World Bank WDI
JOR,Jordan,2012,FP.CPI.TOTL.ZG,Inflation,Prices,%,4.5152,World Bank WDI
JOR,Jordan,2013,FP.CPI.TOTL.ZG,Inflation,Prices,%,4.8246,World Bank WDI
JOR,Jordan,2014,FP.CPI.TOTL.ZG,Inflation,Prices,%,2.8995,World Bank WDI
JOR,Jordan,2015,FP.CPI.TOTL.ZG,Inflation,Prices,%,-0.8769,World Bank WDI
JOR,Jordan,2016,FP.CPI.TOTL.ZG,Inflation,Prices,%,-0.7784,World Bank WDI
JOR,Jordan,2017,FP.CPI.TOTL.ZG,Inflation,Prices,%,3.3239,World Bank WDI
JOR,Jordan,2018,FP.CPI.TOTL.ZG,Inflation,Prices,%,4.4623,World Bank WDI
JOR,Jordan,2019,FP.CPI.TOTL.ZG,Inflation,Prices,%,0.7615,World Bank WDI
JOR,Jordan,2020,FP.CPI.TOTL.ZG,Inflation,Prices,%,0.3333,World Bank WDI
JOR,Jordan,2021,FP.CPI.TOTL.ZG,Inflation,Prices,%,1.3461,World Bank WDI
JOR,Jordan,2022,FP.CPI.TOTL.ZG,Inflation,Prices,%,4.2292,World Bank WDI
JOR,Jordan,2023,FP.CPI.TOTL.ZG,Inflation,Prices,%,2.0849,World Bank WDI
JOR,Jordan,2024,FP.CPI.TOTL.ZG,Inflation,Prices,%,1.5566,World Bank WDI
JOR,Jordan,2025,FP.CPI.TOTL.ZG,Inflation,Prices,%,1.7665,World Bank WDI
MAR,Morocco,1990,FP.CPI.TOTL.ZG,Inflation,Prices,%,6.7826,World Bank WDI
MAR,Morocco,1991,FP.CPI.TOTL.ZG,Inflation,Prices,%,7.9862,World Bank WDI
MAR,Morocco,1992,FP.CPI.TOTL.ZG,Inflation,Prices,%,5.7402,World Bank WDI
MAR,Morocco,1993,FP.CPI.TOTL.ZG,Inflation,Prices,%,5.1831,World Bank WDI
MAR,Morocco,1994,FP.CPI.TOTL.ZG,Inflation,Prices,%,5.1417,World Bank WDI
MAR,Morocco,1995,FP.CPI.TOTL.ZG,Inflation,Prices,%,6.1236,World Bank WDI
MAR,Morocco,1996,FP.CPI.TOTL.ZG,Inflation,Prices,%,2.9868,World Bank WDI
MAR,Morocco,1997,FP.CPI.TOTL.ZG,Inflation,Prices,%,1.0382,World Bank WDI
MAR,Morocco,1998,FP.CPI.TOTL.ZG,Inflation,Prices,%,2.7531,World Bank WDI
MAR,Morocco,1999,FP.CPI.TOTL.ZG,Inflation,Prices,%,0.6848,World Bank WDI
MAR,Morocco,2000,FP.CPI.TOTL.ZG,Inflation,Prices,%,1.8946,World Bank WDI
MAR,Morocco,2001,FP.CPI.TOTL.ZG,Inflation,Prices,%,0.6198,World Bank WDI
MAR,Morocco,2002,FP.CPI.TOTL.ZG,Inflation,Prices,%,2.7956,World Bank WDI
MAR,Morocco,2003,FP.CPI.TOTL.ZG,Inflation,Prices,%,1.1677,World Bank WDI
MAR,Morocco,2004,FP.CPI.TOTL.ZG,Inflation,Prices,%,1.4934,World Bank WDI
MAR,Morocco,2005,FP.CPI.TOTL.ZG,Inflation,Prices,%,0.9826,World Bank WDI
MAR,Morocco,2006,FP.CPI.TOTL.ZG,Inflation,Prices,%,3.2848,World Bank WDI
MAR,Morocco,2007,FP.CPI.TOTL.ZG,Inflation,Prices,%,2.0421,World Bank WDI
MAR,Morocco,2008,FP.CPI.TOTL.ZG,Inflation,Prices,%,3.7148,World Bank WDI
MAR,Morocco,2009,FP.CPI.TOTL.ZG,Inflation,Prices,%,0.9719,World Bank WDI
MAR,Morocco,2010,FP.CPI.TOTL.ZG,Inflation,Prices,%,0.9936,World Bank WDI
MAR,Morocco,2011,FP.CPI.TOTL.ZG,Inflation,Prices,%,0.9069,World Bank WDI
MAR,Morocco,2012,FP.CPI.TOTL.ZG,Inflation,Prices,%,1.2871,World Bank WDI
MAR,Morocco,2013,FP.CPI.TOTL.ZG,Inflation,Prices,%,1.8807,World Bank WDI
MAR,Morocco,2014,FP.CPI.TOTL.ZG,Inflation,Prices,%,0.4423,World Bank WDI
MAR,Morocco,2015,FP.CPI.TOTL.ZG,Inflation,Prices,%,1.5579,World Bank WDI
MAR,Morocco,2016,FP.CPI.TOTL.ZG,Inflation,Prices,%,1.6353,World Bank WDI
MAR,Morocco,2017,FP.CPI.TOTL.ZG,Inflation,Prices,%,0.7547,World Bank WDI
MAR,Morocco,2018,FP.CPI.TOTL.ZG,Inflation,Prices,%,1.8039,World Bank WDI
MAR,Morocco,2019,FP.CPI.TOTL.ZG,Inflation,Prices,%,0.3034,World Bank WDI
MAR,Morocco,2020,FP.CPI.TOTL.ZG,Inflation,Prices,%,0.706,World Bank WDI
MAR,Morocco,2021,FP.CPI.TOTL.ZG,Inflation,Prices,%,1.402,World Bank WDI
MAR,Morocco,2022,FP.CPI.TOTL.ZG,Inflation,Prices,%,6.657,World Bank WDI
MAR,Morocco,2023,FP.CPI.TOTL.ZG,Inflation,Prices,%,6.0911,World Bank WDI
MAR,Morocco,2024,FP.CPI.TOTL.ZG,Inflation,Prices,%,0.9853,World Bank WDI
MAR,Morocco,2025,FP.CPI.TOTL.ZG,Inflation,Prices,%,0.7019,World Bank WDI
TUN,Tunisia,1990,FP.CPI.TOTL.ZG,Inflation,Prices,%,6.5453,World Bank WDI
TUN,Tunisia,1991,FP.CPI.TOTL.ZG,Inflation,Prices,%,8.1937,World Bank WDI
TUN,Tunisia,1992,FP.CPI.TOTL.ZG,Inflation,Prices,%,5.8243,World Bank WDI
TUN,Tunisia,1993,FP.CPI.TOTL.ZG,Inflation,Prices,%,3.975,World Bank WDI
TUN,Tunisia,1994,FP.CPI.TOTL.ZG,Inflation,Prices,%,4.7332,World Bank WDI
TUN,Tunisia,1995,FP.CPI.TOTL.ZG,Inflation,Prices,%,6.2442,World Bank WDI
TUN,Tunisia,1996,FP.CPI.TOTL.ZG,Inflation,Prices,%,3.7251,World Bank WDI
TUN,Tunisia,1997,FP.CPI.TOTL.ZG,Inflation,Prices,%,3.652,World Bank WDI
TUN,Tunisia,1998,FP.CPI.TOTL.ZG,Inflation,Prices,%,3.1254,World Bank WDI
TUN,Tunisia,1999,FP.CPI.TOTL.ZG,Inflation,Prices,%,2.6901,World Bank WDI
TUN,Tunisia,2000,FP.CPI.TOTL.ZG,Inflation,Prices,%,2.9623,World Bank WDI
TUN,Tunisia,2001,FP.CPI.TOTL.ZG,Inflation,Prices,%,1.9833,World Bank WDI
TUN,Tunisia,2002,FP.CPI.TOTL.ZG,Inflation,Prices,%,2.721,World Bank WDI
TUN,Tunisia,2003,FP.CPI.TOTL.ZG,Inflation,Prices,%,2.7126,World Bank WDI
TUN,Tunisia,2004,FP.CPI.TOTL.ZG,Inflation,Prices,%,3.6323,World Bank WDI
TUN,Tunisia,2005,FP.CPI.TOTL.ZG,Inflation,Prices,%,2.0178,World Bank WDI
TUN,Tunisia,2006,FP.CPI.TOTL.ZG,Inflation,Prices,%,3.2253,World Bank WDI
TUN,Tunisia,2007,FP.CPI.TOTL.ZG,Inflation,Prices,%,2.9669,World Bank WDI
TUN,Tunisia,2008,FP.CPI.TOTL.ZG,Inflation,Prices,%,4.345,World Bank WDI
TUN,Tunisia,2009,FP.CPI.TOTL.ZG,Inflation,Prices,%,3.6649,World Bank WDI
TUN,Tunisia,2010,FP.CPI.TOTL.ZG,Inflation,Prices,%,3.339,World Bank WDI
TUN,Tunisia,2011,FP.CPI.TOTL.ZG,Inflation,Prices,%,3.24,World Bank WDI
TUN,Tunisia,2012,FP.CPI.TOTL.ZG,Inflation,Prices,%,4.6118,World Bank WDI
TUN,Tunisia,2013,FP.CPI.TOTL.ZG,Inflation,Prices,%,5.3162,World Bank WDI
TUN,Tunisia,2014,FP.CPI.TOTL.ZG,Inflation,Prices,%,4.6256,World Bank WDI
TUN,Tunisia,2015,FP.CPI.TOTL.ZG,Inflation,Prices,%,4.4374,World Bank WDI
TUN,Tunisia,2016,FP.CPI.TOTL.ZG,Inflation,Prices,%,3.6294,World Bank WDI
TUN,Tunisia,2017,FP.CPI.TOTL.ZG,Inflation,Prices,%,5.3088,World Bank WDI
TUN,Tunisia,2018,FP.CPI.TOTL.ZG,Inflation,Prices,%,7.3076,World Bank WDI
TUN,Tunisia,2019,FP.CPI.TOTL.ZG,Inflation,Prices,%,6.7201,World Bank WDI
TUN,Tunisia,2020,FP.CPI.TOTL.ZG,Inflation,Prices,%,5.6342,World Bank WDI
TUN,Tunisia,2021,FP.CPI.TOTL.ZG,Inflation,Prices,%,5.7064,World Bank WDI
TUN,Tunisia,2022,FP.CPI.TOTL.ZG,Inflation,Prices,%,8.3065,World Bank WDI
TUN,Tunisia,2023,FP.CPI.TOTL.ZG,Inflation,Prices,%,9.329,World Bank WDI
TUN,Tunisia,2024,FP.CPI.TOTL.ZG,Inflation,Prices,%,7.2066,World Bank WDI
TUN,Tunisia,2025,FP.CPI.TOTL.ZG,Inflation,Prices,%,5.151,World Bank WDI
TUR,Turkiye,1990,FP.CPI.TOTL.ZG,Inflation,Prices,%,60.3039,World Bank WDI
TUR,Turkiye,1991,FP.CPI.TOTL.ZG,Inflation,Prices,%,65.9786,World Bank WDI
TUR,Turkiye,1992,FP.CPI.TOTL.ZG,Inflation,Prices,%,70.0761,World Bank WDI
TUR,Turkiye,1993,FP.CPI.TOTL.ZG,Inflation,Prices,%,66.0938,World Bank WDI
TUR,Turkiye,1994,FP.CPI.TOTL.ZG,Inflation,Prices,%,105.215,World Bank WDI
TUR,Turkiye,1995,FP.CPI.TOTL.ZG,Inflation,Prices,%,89.1133,World Bank WDI
TUR,Turkiye,1996,FP.CPI.TOTL.ZG,Inflation,Prices,%,80.4122,World Bank WDI
TUR,Turkiye,1997,FP.CPI.TOTL.ZG,Inflation,Prices,%,85.6694,World Bank WDI
TUR,Turkiye,1998,FP.CPI.TOTL.ZG,Inflation,Prices,%,84.6413,World Bank WDI
TUR,Turkiye,1999,FP.CPI.TOTL.ZG,Inflation,Prices,%,64.8675,World Bank WDI
TUR,Turkiye,2000,FP.CPI.TOTL.ZG,Inflation,Prices,%,54.9154,World Bank WDI
TUR,Turkiye,2001,FP.CPI.TOTL.ZG,Inflation,Prices,%,54.4002,World Bank WDI
TUR,Turkiye,2002,FP.CPI.TOTL.ZG,Inflation,Prices,%,44.9641,World Bank WDI
TUR,Turkiye,2003,FP.CPI.TOTL.ZG,Inflation,Prices,%,21.6024,World Bank WDI
TUR,Turkiye,2004,FP.CPI.TOTL.ZG,Inflation,Prices,%,8.5983,World Bank WDI
TUR,Turkiye,2005,FP.CPI.TOTL.ZG,Inflation,Prices,%,8.1792,World Bank WDI
TUR,Turkiye,2006,FP.CPI.TOTL.ZG,Inflation,Prices,%,9.5972,World Bank WDI
TUR,Turkiye,2007,FP.CPI.TOTL.ZG,Inflation,Prices,%,8.7562,World Bank WDI
TUR,Turkiye,2008,FP.CPI.TOTL.ZG,Inflation,Prices,%,10.4441,World Bank WDI
TUR,Turkiye,2009,FP.CPI.TOTL.ZG,Inflation,Prices,%,6.251,World Bank WDI
TUR,Turkiye,2010,FP.CPI.TOTL.ZG,Inflation,Prices,%,8.5664,World Bank WDI
TUR,Turkiye,2011,FP.CPI.TOTL.ZG,Inflation,Prices,%,6.4719,World Bank WDI
TUR,Turkiye,2012,FP.CPI.TOTL.ZG,Inflation,Prices,%,8.8916,World Bank WDI
TUR,Turkiye,2013,FP.CPI.TOTL.ZG,Inflation,Prices,%,7.4931,World Bank WDI
TUR,Turkiye,2014,FP.CPI.TOTL.ZG,Inflation,Prices,%,8.8546,World Bank WDI
TUR,Turkiye,2015,FP.CPI.TOTL.ZG,Inflation,Prices,%,7.6709,World Bank WDI
TUR,Turkiye,2016,FP.CPI.TOTL.ZG,Inflation,Prices,%,7.7751,World Bank WDI
TUR,Turkiye,2017,FP.CPI.TOTL.ZG,Inflation,Prices,%,11.1443,World Bank WDI
TUR,Turkiye,2018,FP.CPI.TOTL.ZG,Inflation,Prices,%,16.3325,World Bank WDI
TUR,Turkiye,2019,FP.CPI.TOTL.ZG,Inflation,Prices,%,15.1768,World Bank WDI
TUR,Turkiye,2020,FP.CPI.TOTL.ZG,Inflation,Prices,%,12.279,World Bank WDI
TUR,Turkiye,2021,FP.CPI.TOTL.ZG,Inflation,Prices,%,19.5965,World Bank WDI
TUR,Turkiye,2022,FP.CPI.TOTL.ZG,Inflation,Prices,%,72.3088,World Bank WDI
TUR,Turkiye,2023,FP.CPI.TOTL.ZG,Inflation,Prices,%,53.8594,World Bank WDI
TUR,Turkiye,2024,FP.CPI.TOTL.ZG,Inflation,Prices,%,58.5065,World Bank WDI
TUR,Turkiye,2025,FP.CPI.TOTL.ZG,Inflation,Prices,%,34.8812,World Bank WDI
EGY,"Egypt, Arab Rep.",2007,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,85.7885,World Bank WDI
JOR,Jordan,1990,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,128.7947,World Bank WDI
JOR,Jordan,1991,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,129.9997,World Bank WDI
JOR,Jordan,1992,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,152.6011,World Bank WDI
JOR,Jordan,1993,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,125.6096,World Bank WDI
JOR,Jordan,1994,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,116.446,World Bank WDI
JOR,Jordan,1995,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,105.0629,World Bank WDI
JOR,Jordan,1996,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,106.2342,World Bank WDI
JOR,Jordan,1997,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,100.3854,World Bank WDI
JOR,Jordan,1998,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,101.1726,World Bank WDI
JOR,Jordan,1999,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,99.9059,World Bank WDI
JOR,Jordan,2000,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,93.711,World Bank WDI
JOR,Jordan,2001,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,90.8266,World Bank WDI
JOR,Jordan,2002,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,85.074,World Bank WDI
JOR,Jordan,2003,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,88.9183,World Bank WDI
JOR,Jordan,2004,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,89.0222,World Bank WDI
JOR,Jordan,2005,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,79.9498,World Bank WDI
JOR,Jordan,2006,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,72.6249,World Bank WDI
JOR,Jordan,2007,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,69.9595,World Bank WDI
JOR,Jordan,2008,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,48.6412,World Bank WDI
JOR,Jordan,2009,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,52.9147,World Bank WDI
JOR,Jordan,2010,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,53.6976,World Bank WDI
JOR,Jordan,2011,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,54.6534,World Bank WDI
JOR,Jordan,2012,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,59.3142,World Bank WDI
JOR,Jordan,2013,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,67.0686,World Bank WDI
JOR,Jordan,2014,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,70.6444,World Bank WDI
JOR,Jordan,2015,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,71.7796,World Bank WDI
JOR,Jordan,2016,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,67.636,World Bank WDI
JOR,Jordan,2017,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,68.8794,World Bank WDI
JOR,Jordan,2019,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,72.5959,World Bank WDI
JOR,Jordan,2020,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,69.2598,World Bank WDI
JOR,Jordan,2021,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,90.3915,World Bank WDI
JOR,Jordan,2022,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,91.9483,World Bank WDI
JOR,Jordan,2023,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,93.6206,World Bank WDI
MAR,Morocco,1990,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,87.1968,World Bank WDI
MAR,Morocco,1991,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,62.0674,World Bank WDI
MAR,Morocco,1992,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,70.9379,World Bank WDI
MAR,Morocco,1993,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,74.1231,World Bank WDI
MAR,Morocco,1994,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,69.8259,World Bank WDI
MAR,Morocco,1995,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,68.3949,World Bank WDI
MAR,Morocco,1997,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,64.4624,World Bank WDI
MAR,Morocco,1998,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,55.0125,World Bank WDI
MAR,Morocco,1999,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,55.445,World Bank WDI
MAR,Morocco,2002,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,48.4751,World Bank WDI
MAR,Morocco,2005,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,53.6663,World Bank WDI
MAR,Morocco,2006,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,49.5746,World Bank WDI
MAR,Morocco,2007,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,46.3035,World Bank WDI
MAR,Morocco,2008,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,41.2851,World Bank WDI
MAR,Morocco,2009,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,43.6257,World Bank WDI
MAR,Morocco,2010,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,47.0983,World Bank WDI
MAR,Morocco,2011,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,51.2263,World Bank WDI
TUN,Tunisia,1990,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,54.7704,World Bank WDI
TUN,Tunisia,1991,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,60.6727,World Bank WDI
TUN,Tunisia,1992,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,55.4991,World Bank WDI
TUN,Tunisia,1993,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,59.3098,World Bank WDI
TUN,Tunisia,1994,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,59.0345,World Bank WDI
TUN,Tunisia,1995,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,57.5183,World Bank WDI
TUN,Tunisia,1996,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,55.2965,World Bank WDI
TUN,Tunisia,1997,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,56.9353,World Bank WDI
TUN,Tunisia,1998,GC.DOD.TOTL.GD.ZS,Central government debt,Public finance,% of GDP,54.2817,World Bank WDI
